stress_axis,stress_level,method,metric,mean,ci95,n
intent_ambiguity,0.00,recovery_aware_mpc,boundary_calibration_error,0.236022,0.000654,10
intent_ambiguity,0.00,recovery_aware_mpc,override_precision,0.585935,0.000610,10
intent_ambiguity,0.00,recovery_aware_mpc,unsafe_autonomy,0.131348,0.000445,10
intent_ambiguity,0.00,recovery_aware_mpc,robust_utility,0.123716,0.030705,10
intent_ambiguity,0.20,authority_boundary_v5,task_success,0.341667,0.019781,10
intent_ambiguity,0.20,authority_boundary_v5,safety_violation,0.229167,0.020408,10
intent_ambiguity,0.20,authority_boundary_v5,authority_regret,0.326102,0.001161,10
intent_ambiguity,0.20,authority_boundary_v5,human_burden,0.688914,0.001361,10
intent_ambiguity,0.20,authority_boundary_v5,late_handoff,0.322743,0.001171,10
intent_ambiguity,0.20,authority_boundary_v5,handoff_churn,0.432825,0.001616,10
intent_ambiguity,0.20,authority_boundary_v5,recovery_success,0.612069,0.000939,10
intent_ambiguity,0.20,authority_boundary_v5,intervention_cost,0.375659,0.000762,10
intent_ambiguity,0.20,authority_boundary_v5,boundary_calibration_error,0.270701,0.000597,10
intent_ambiguity,0.20,authority_boundary_v5,override_precision,0.518232,0.001122,10
intent_ambiguity,0.20,authority_boundary_v5,unsafe_autonomy,0.073225,0.000444,10
intent_ambiguity,0.20,authority_boundary_v5,robust_utility,-0.139460,0.027619,10
intent_ambiguity,0.20,bayesian_authority_allocation,task_success,0.305000,0.020973,10
intent_ambiguity,0.20,bayesian_authority_allocation,safety_violation,0.253333,0.026583,10
intent_ambiguity,0.20,bayesian_authority_allocation,authority_regret,0.346830,0.000515,10
intent_ambiguity,0.20,bayesian_authority_allocation,human_burden,0.712882,0.001263,10
intent_ambiguity,0.20,bayesian_authority_allocation,late_handoff,0.358510,0.001321,10
intent_ambiguity,0.20,bayesian_authority_allocation,handoff_churn,0.423411,0.001403,10
intent_ambiguity,0.20,bayesian_authority_allocation,recovery_success,0.531323,0.001037,10
intent_ambiguity,0.20,bayesian_authority_allocation,intervention_cost,0.368498,0.000766,10
intent_ambiguity,0.20,bayesian_authority_allocation,boundary_calibration_error,0.270951,0.000558,10
intent_ambiguity,0.20,bayesian_authority_allocation,override_precision,0.477347,0.000905,10
intent_ambiguity,0.20,bayesian_authority_allocation,unsafe_autonomy,0.074080,0.000433,10
intent_ambiguity,0.20,bayesian_authority_allocation,robust_utility,-0.212381,0.019005,10
intent_ambiguity,0.20,cbf_safety_filter,task_success,0.427500,0.032671,10
intent_ambiguity,0.20,cbf_safety_filter,safety_violation,0.170833,0.021675,10
intent_ambiguity,0.20,cbf_safety_filter,authority_regret,0.277524,0.000774,10
intent_ambiguity,0.20,cbf_safety_filter,human_burden,0.307722,0.001229,10
intent_ambiguity,0.20,cbf_safety_filter,late_handoff,0.310840,0.001295,10
intent_ambiguity,0.20,cbf_safety_filter,handoff_churn,0.352654,0.001025,10
intent_ambiguity,0.20,cbf_safety_filter,recovery_success,0.648241,0.000854,10
intent_ambiguity,0.20,cbf_safety_filter,intervention_cost,0.221994,0.000457,10
intent_ambiguity,0.20,cbf_safety_filter,boundary_calibration_error,0.260421,0.000692,10
intent_ambiguity,0.20,cbf_safety_filter,override_precision,0.548194,0.001068,10
intent_ambiguity,0.20,cbf_safety_filter,unsafe_autonomy,0.116193,0.000460,10
intent_ambiguity,0.20,cbf_safety_filter,robust_utility,0.115956,0.032742,10
intent_ambiguity,0.20,confidence_threshold_shared_control,task_success,0.130000,0.016188,10
intent_ambiguity,0.20,confidence_threshold_shared_control,safety_violation,0.299167,0.023788,10
intent_ambiguity,0.20,confidence_threshold_shared_control,authority_regret,0.454173,0.000636,10
intent_ambiguity,0.20,confidence_threshold_shared_control,human_burden,0.863617,0.001175,10
intent_ambiguity,0.20,confidence_threshold_shared_control,late_handoff,0.411440,0.001288,10
intent_ambiguity,0.20,confidence_threshold_shared_control,handoff_churn,0.482880,0.001368,10
intent_ambiguity,0.20,confidence_threshold_shared_control,recovery_success,0.338842,0.000670,10
intent_ambiguity,0.20,confidence_threshold_shared_control,intervention_cost,0.375536,0.000805,10
intent_ambiguity,0.20,confidence_threshold_shared_control,boundary_calibration_error,0.330429,0.000633,10
intent_ambiguity,0.20,confidence_threshold_shared_control,override_precision,0.358184,0.001000,10
intent_ambiguity,0.20,confidence_threshold_shared_control,unsafe_autonomy,0.062972,0.000116,10
intent_ambiguity,0.20,confidence_threshold_shared_control,robust_utility,-0.510517,0.025618,10
intent_ambiguity,0.20,mpc_risk_arbitration,task_success,0.449167,0.021566,10
intent_ambiguity,0.20,mpc_risk_arbitration,safety_violation,0.191667,0.025068,10
intent_ambiguity,0.20,mpc_risk_arbitration,authority_regret,0.256377,0.000573,10
intent_ambiguity,0.20,mpc_risk_arbitration,human_burden,0.353023,0.001258,10
intent_ambiguity,0.20,mpc_risk_arbitration,late_handoff,0.295652,0.001228,10
intent_ambiguity,0.20,mpc_risk_arbitration,handoff_churn,0.363830,0.001445,10
intent_ambiguity,0.20,mpc_risk_arbitration,recovery_success,0.717147,0.000942,10
intent_ambiguity,0.20,mpc_risk_arbitration,intervention_cost,0.289606,0.000636,10
intent_ambiguity,0.20,mpc_risk_arbitration,boundary_calibration_error,0.240997,0.000826,10
intent_ambiguity,0.20,mpc_risk_arbitration,override_precision,0.578139,0.000614,10
intent_ambiguity,0.20,mpc_risk_arbitration,unsafe_autonomy,0.130649,0.000298,10
intent_ambiguity,0.20,mpc_risk_arbitration,robust_utility,0.118961,0.027383,10
intent_ambiguity,0.20,pomdp_handoff_policy,task_success,0.353333,0.024735,10
intent_ambiguity,0.20,pomdp_handoff_policy,safety_violation,0.202500,0.024476,10
intent_ambiguity,0.20,pomdp_handoff_policy,authority_regret,0.293335,0.000792,10
intent_ambiguity,0.20,pomdp_handoff_policy,human_burden,0.538094,0.001190,10
intent_ambiguity,0.20,pomdp_handoff_policy,late_handoff,0.320082,0.001612,10
intent_ambiguity,0.20,pomdp_handoff_policy,handoff_churn,0.403257,0.001588,10
intent_ambiguity,0.20,pomdp_handoff_policy,recovery_success,0.646222,0.000807,10
intent_ambiguity,0.20,pomdp_handoff_policy,intervention_cost,0.350907,0.000556,10
intent_ambiguity,0.20,pomdp_handoff_policy,boundary_calibration_error,0.250893,0.000847,10
intent_ambiguity,0.20,pomdp_handoff_policy,override_precision,0.537784,0.001257,10
intent_ambiguity,0.20,pomdp_handoff_policy,unsafe_autonomy,0.103937,0.000559,10
intent_ambiguity,0.20,pomdp_handoff_policy,robust_utility,-0.057690,0.030195,10
intent_ambiguity,0.20,recovery_aware_mpc,task_success,0.443333,0.030683,10
intent_ambiguity,0.20,recovery_aware_mpc,safety_violation,0.193333,0.018671,10
intent_ambiguity,0.20,recovery_aware_mpc,authority_regret,0.270343,0.000456,10
intent_ambiguity,0.20,recovery_aware_mpc,human_burden,0.400290,0.001234,10
intent_ambiguity,0.20,recovery_aware_mpc,late_handoff,0.291145,0.001127,10
intent_ambiguity,0.20,recovery_aware_mpc,handoff_churn,0.372741,0.001344,10
intent_ambiguity,0.20,recovery_aware_mpc,recovery_success,0.765514,0.000843,10
intent_ambiguity,0.20,recovery_aware_mpc,intervention_cost,0.336835,0.000689,10
intent_ambiguity,0.20,recovery_aware_mpc,boundary_calibration_error,0.250412,0.000577,10
intent_ambiguity,0.20,recovery_aware_mpc,override_precision,0.568155,0.000800,10
intent_ambiguity,0.20,recovery_aware_mpc,unsafe_autonomy,0.127840,0.000431,10
intent_ambiguity,0.20,recovery_aware_mpc,robust_utility,0.096057,0.034885,10
intent_ambiguity,0.40,authority_boundary_v5,task_success,0.304167,0.023887,10
intent_ambiguity,0.40,authority_boundary_v5,safety_violation,0.236667,0.027135,10
intent_ambiguity,0.40,authority_boundary_v5,authority_regret,0.335313,0.000557,10
intent_ambiguity,0.40,authority_boundary_v5,human_burden,0.714277,0.001387,10
intent_ambiguity,0.40,authority_boundary_v5,late_handoff,0.346683,0.001091,10
intent_ambiguity,0.40,authority_boundary_v5,handoff_churn,0.464762,0.000920,10
intent_ambiguity,0.40,authority_boundary_v5,recovery_success,0.602140,0.000841,10
intent_ambiguity,0.40,authority_boundary_v5,intervention_cost,0.382096,0.000729,10
intent_ambiguity,0.40,authority_boundary_v5,boundary_calibration_error,0.285067,0.000759,10
intent_ambiguity,0.40,authority_boundary_v5,override_precision,0.500294,0.001179,10
intent_ambiguity,0.40,authority_boundary_v5,unsafe_autonomy,0.068080,0.000410,10
intent_ambiguity,0.40,authority_boundary_v5,robust_utility,-0.199100,0.029257,10
intent_ambiguity,0.40,bayesian_authority_allocation,task_success,0.264167,0.024232,10
intent_ambiguity,0.40,bayesian_authority_allocation,safety_violation,0.274167,0.025704,10
intent_ambiguity,0.40,bayesian_authority_allocation,authority_regret,0.355774,0.000712,10
intent_ambiguity,0.40,bayesian_authority_allocation,human_burden,0.739043,0.001101,10
intent_ambiguity,0.40,bayesian_authority_allocation,late_handoff,0.381881,0.000791,10
intent_ambiguity,0.40,bayesian_authority_allocation,handoff_churn,0.454293,0.001632,10
intent_ambiguity,0.40,bayesian_authority_allocation,recovery_success,0.522456,0.000970,10
intent_ambiguity,0.40,bayesian_authority_allocation,intervention_cost,0.375204,0.000268,10
intent_ambiguity,0.40,bayesian_authority_allocation,boundary_calibration_error,0.285314,0.000673,10
intent_ambiguity,0.40,bayesian_authority_allocation,override_precision,0.460366,0.000885,10
intent_ambiguity,0.40,bayesian_authority_allocation,unsafe_autonomy,0.067969,0.000350,10
intent_ambiguity,0.40,bayesian_authority_allocation,robust_utility,-0.283471,0.032933,10
intent_ambiguity,0.40,cbf_safety_filter,task_success,0.390000,0.020775,10
intent_ambiguity,0.40,cbf_safety_filter,safety_violation,0.184167,0.021703,10
intent_ambiguity,0.40,cbf_safety_filter,authority_regret,0.286305,0.000671,10
intent_ambiguity,0.40,cbf_safety_filter,human_burden,0.333205,0.001251,10
intent_ambiguity,0.40,cbf_safety_filter,late_handoff,0.334498,0.001197,10
intent_ambiguity,0.40,cbf_safety_filter,handoff_churn,0.383862,0.000697,10
intent_ambiguity,0.40,cbf_safety_filter,recovery_success,0.639413,0.000868,10
intent_ambiguity,0.40,cbf_safety_filter,intervention_cost,0.228340,0.000599,10
intent_ambiguity,0.40,cbf_safety_filter,boundary_calibration_error,0.275259,0.001084,10
intent_ambiguity,0.40,cbf_safety_filter,override_precision,0.530048,0.001113,10
intent_ambiguity,0.40,cbf_safety_filter,unsafe_autonomy,0.113918,0.000415,10
intent_ambiguity,0.40,cbf_safety_filter,robust_utility,0.053007,0.024291,10
intent_ambiguity,0.40,confidence_threshold_shared_control,task_success,0.120000,0.011472,10
intent_ambiguity,0.40,confidence_threshold_shared_control,safety_violation,0.300000,0.023227,10
intent_ambiguity,0.40,confidence_threshold_shared_control,authority_regret,0.463310,0.000594,10
intent_ambiguity,0.40,confidence_threshold_shared_control,human_burden,0.889199,0.001125,10
intent_ambiguity,0.40,confidence_threshold_shared_control,late_handoff,0.435549,0.000824,10
intent_ambiguity,0.40,confidence_threshold_shared_control,handoff_churn,0.515125,0.001713,10
intent_ambiguity,0.40,confidence_threshold_shared_control,recovery_success,0.329542,0.000820,10
intent_ambiguity,0.40,confidence_threshold_shared_control,intervention_cost,0.381780,0.000530,10
intent_ambiguity,0.40,confidence_threshold_shared_control,boundary_calibration_error,0.345319,0.000610,10
intent_ambiguity,0.40,confidence_threshold_shared_control,override_precision,0.340164,0.000739,10
intent_ambiguity,0.40,confidence_threshold_shared_control,unsafe_autonomy,0.063391,0.000141,10
intent_ambiguity,0.40,confidence_threshold_shared_control,robust_utility,-0.538553,0.022339,10
intent_ambiguity,0.40,mpc_risk_arbitration,task_success,0.399167,0.039520,10
intent_ambiguity,0.40,mpc_risk_arbitration,safety_violation,0.196667,0.024854,10
intent_ambiguity,0.40,mpc_risk_arbitration,authority_regret,0.265549,0.000524,10
intent_ambiguity,0.40,mpc_risk_arbitration,human_burden,0.378837,0.001083,10
intent_ambiguity,0.40,mpc_risk_arbitration,late_handoff,0.319376,0.001081,10
intent_ambiguity,0.40,mpc_risk_arbitration,handoff_churn,0.394425,0.000918,10
intent_ambiguity,0.40,mpc_risk_arbitration,recovery_success,0.707612,0.000807,10
intent_ambiguity,0.40,mpc_risk_arbitration,intervention_cost,0.296320,0.000528,10
intent_ambiguity,0.40,mpc_risk_arbitration,boundary_calibration_error,0.255706,0.000673,10
intent_ambiguity,0.40,mpc_risk_arbitration,override_precision,0.560657,0.001064,10
intent_ambiguity,0.40,mpc_risk_arbitration,unsafe_autonomy,0.127086,0.000487,10
intent_ambiguity,0.40,mpc_risk_arbitration,robust_utility,0.048471,0.053089,10
intent_ambiguity,0.40,pomdp_handoff_policy,task_success,0.364167,0.023105,10
intent_ambiguity,0.40,pomdp_handoff_policy,safety_violation,0.248333,0.028269,10
intent_ambiguity,0.40,pomdp_handoff_policy,authority_regret,0.303332,0.000582,10
intent_ambiguity,0.40,pomdp_handoff_policy,human_burden,0.562113,0.001019,10
intent_ambiguity,0.40,pomdp_handoff_policy,late_handoff,0.343960,0.001092,10
intent_ambiguity,0.40,pomdp_handoff_policy,handoff_churn,0.434024,0.001359,10
intent_ambiguity,0.40,pomdp_handoff_policy,recovery_success,0.637208,0.000706,10
intent_ambiguity,0.40,pomdp_handoff_policy,intervention_cost,0.356763,0.000722,10
intent_ambiguity,0.40,pomdp_handoff_policy,boundary_calibration_error,0.265050,0.000748,10
intent_ambiguity,0.40,pomdp_handoff_policy,override_precision,0.520204,0.000981,10
intent_ambiguity,0.40,pomdp_handoff_policy,unsafe_autonomy,0.099196,0.000264,10
intent_ambiguity,0.40,pomdp_handoff_policy,robust_utility,-0.092356,0.028986,10
intent_ambiguity,0.40,recovery_aware_mpc,task_success,0.437500,0.023131,10
intent_ambiguity,0.40,recovery_aware_mpc,safety_violation,0.196667,0.022996,10
intent_ambiguity,0.40,recovery_aware_mpc,authority_regret,0.278985,0.000827,10
intent_ambiguity,0.40,recovery_aware_mpc,human_burden,0.424938,0.000836,10
intent_ambiguity,0.40,recovery_aware_mpc,late_handoff,0.314810,0.001394,10
intent_ambiguity,0.40,recovery_aware_mpc,handoff_churn,0.403873,0.001039,10
intent_ambiguity,0.40,recovery_aware_mpc,recovery_success,0.757026,0.000554,10
intent_ambiguity,0.40,recovery_aware_mpc,intervention_cost,0.343565,0.000300,10
intent_ambiguity,0.40,recovery_aware_mpc,boundary_calibration_error,0.265468,0.000799,10
intent_ambiguity,0.40,recovery_aware_mpc,override_precision,0.550247,0.000696,10
intent_ambiguity,0.40,recovery_aware_mpc,unsafe_autonomy,0.123831,0.000219,10
intent_ambiguity,0.40,recovery_aware_mpc,robust_utility,0.071207,0.022209,10
intent_ambiguity,0.60,authority_boundary_v5,task_success,0.331667,0.040142,10
intent_ambiguity,0.60,authority_boundary_v5,safety_violation,0.226667,0.020342,10
intent_ambiguity,0.60,authority_boundary_v5,authority_regret,0.344703,0.000568,10
intent_ambiguity,0.60,authority_boundary_v5,human_burden,0.739506,0.001557,10
intent_ambiguity,0.60,authority_boundary_v5,late_handoff,0.369226,0.001139,10
intent_ambiguity,0.60,authority_boundary_v5,handoff_churn,0.496081,0.000953,10
intent_ambiguity,0.60,authority_boundary_v5,recovery_success,0.593403,0.000719,10
intent_ambiguity,0.60,authority_boundary_v5,intervention_cost,0.387669,0.000701,10
intent_ambiguity,0.60,authority_boundary_v5,boundary_calibration_error,0.299308,0.000501,10
intent_ambiguity,0.60,authority_boundary_v5,override_precision,0.483402,0.000593,10
intent_ambiguity,0.60,authority_boundary_v5,unsafe_autonomy,0.062761,0.000458,10
intent_ambiguity,0.60,authority_boundary_v5,robust_utility,-0.182424,0.044045,10
intent_ambiguity,0.60,bayesian_authority_allocation,task_success,0.265000,0.018671,10
intent_ambiguity,0.60,bayesian_authority_allocation,safety_violation,0.270000,0.020973,10
intent_ambiguity,0.60,bayesian_authority_allocation,authority_regret,0.365102,0.000667,10
intent_ambiguity,0.60,bayesian_authority_allocation,human_burden,0.763365,0.000852,10
intent_ambiguity,0.60,bayesian_authority_allocation,late_handoff,0.405749,0.000661,10
intent_ambiguity,0.60,bayesian_authority_allocation,handoff_churn,0.485050,0.001653,10
intent_ambiguity,0.60,bayesian_authority_allocation,recovery_success,0.513469,0.000480,10
intent_ambiguity,0.60,bayesian_authority_allocation,intervention_cost,0.380702,0.000687,10
intent_ambiguity,0.60,bayesian_authority_allocation,boundary_calibration_error,0.299635,0.000824,10
intent_ambiguity,0.60,bayesian_authority_allocation,override_precision,0.443054,0.001096,10
intent_ambiguity,0.60,bayesian_authority_allocation,unsafe_autonomy,0.062730,0.000258,10
intent_ambiguity,0.60,bayesian_authority_allocation,robust_utility,-0.297001,0.025712,10
intent_ambiguity,0.60,cbf_safety_filter,task_success,0.373333,0.009367,10
intent_ambiguity,0.60,cbf_safety_filter,safety_violation,0.172500,0.017566,10
intent_ambiguity,0.60,cbf_safety_filter,authority_regret,0.295372,0.000602,10
intent_ambiguity,0.60,cbf_safety_filter,human_burden,0.357883,0.000804,10
intent_ambiguity,0.60,cbf_safety_filter,late_handoff,0.358439,0.000902,10
intent_ambiguity,0.60,cbf_safety_filter,handoff_churn,0.415711,0.000637,10
intent_ambiguity,0.60,cbf_safety_filter,recovery_success,0.630106,0.000576,10
intent_ambiguity,0.60,cbf_safety_filter,intervention_cost,0.234805,0.000645,10
intent_ambiguity,0.60,cbf_safety_filter,boundary_calibration_error,0.289388,0.000847,10
intent_ambiguity,0.60,cbf_safety_filter,override_precision,0.513180,0.000870,10
